# x	y	u	v	flags	mask
1.2800e+01	1.1530e+01	3.4229e+00	-4.5183e-02	0.0000e+00	0.0000e+00
1.3010e+01	1.1530e+01	3.4290e+00	-8.6884e-02	0.0000e+00	0.0000e+00
1.3220e+01	1.1530e+01	3.3852e+00	-8.3497e-02	0.0000e+00	0.0000e+00
1.3430e+01	1.1530e+01	3.3956e+00	-3.9741e-02	0.0000e+00	0.0000e+00
1.3640e+01	1.1530e+01	3.3855e+00	-1.4559e-01	0.0000e+00	0.0000e+00
1.3850e+01	1.1530e+01	3.3092e+00	-1.0344e-01	0.0000e+00	0.0000e+00
1.4060e+01	1.1530e+01	3.2790e+00	-1.8465e-01	1.0000e+00	0.0000e+00
1.4270e+01	1.1530e+01	3.2463e+00	-2.0261e-01	1.0000e+00	0.0000e+00
1.4480e+01	1.1530e+01	3.0740e+00	-3.9243e-01	0.0000e+00	0.0000e+00
1.4690e+01	1.1530e+01	3.2468e+00	-2.0463e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.1530e+01	3.3107e+00	-2.2559e-02	0.0000e+00	0.0000e+00
1.5110e+01	1.1530e+01	3.2104e+00	-1.9553e-01	0.0000e+00	0.0000e+00
1.5320e+01	1.1530e+01	3.1262e+00	-2.0845e-01	0.0000e+00	0.0000e+00
1.5530e+01	1.1530e+01	3.1380e+00	-2.4268e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.1530e+01	3.1709e+00	-1.8800e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.1530e+01	3.1558e+00	-1.4372e-01	0.0000e+00	0.0000e+00
2.0000e-01	1.1320e+01	2.8587e+00	-2.2907e-04	0.0000e+00	0.0000e+00
4.1000e-01	1.1320e+01	2.9136e+00	2.3850e-02	0.0000e+00	0.0000e+00
6.2000e-01	1.1320e+01	2.8709e+00	4.6979e-02	0.0000e+00	0.0000e+00
8.3000e-01	1.1320e+01	2.8951e+00	5.8445e-02	0.0000e+00	0.0000e+00
1.0400e+00	1.1320e+01	2.8546e+00	1.5647e-02	0.0000e+00	0.0000e+00
1.2500e+00	1.1320e+01	2.9083e+00	6.5137e-02	0.0000e+00	0.0000e+00
1.4600e+00	1.1320e+01	2.9431e+00	5.1698e-02	0.0000e+00	0.0000e+00
1.6700e+00	1.1320e+01	2.9429e+00	8.4682e-02	0.0000e+00	0.0000e+00
1.8800e+00	1.1320e+01	1.4737e+00	2.3798e-01	1.0000e+00	0.0000e+00
2.0900e+00	1.1320e+01	1.1757e+00	-1.4370e-01	1.0000e+00	0.0000e+00
2.3000e+00	1.1320e+01	9.9469e-01	-3.5520e-01	1.0000e+00	0.0000e+00
2.5100e+00	1.1320e+01	8.5573e-01	-9.4853e-01	1.0000e+00	0.0000e+00
2.7200e+00	1.1320e+01	1.1267e+00	-1.1695e+00	1.0000e+00	0.0000e+00
2.9300e+00	1.1320e+01	1.2672e+00	-1.2213e+00	1.0000e+00	0.0000e+00
3.1400e+00	1.1320e+01	3.5245e-02	-5.6400e+00	0.0000e+00	0.0000e+00
3.3500e+00	1.1320e+01	2.0971e+00	-9.6588e-01	1.0000e+00	0.0000e+00
3.5600e+00	1.1320e+01	2.8938e+00	2.7825e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.1320e+01	2.9366e+00	3.3118e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.1320e+01	2.9780e+00	2.9802e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.1320e+01	2.9598e+00	3.6314e-01	0.0000e+00	0.0000e+00
4.4000e+00	1.1320e+01	2.9627e+00	3.9630e-01	0.0000e+00	0.0000e+00
4.6100e+00	1.1320e+01	2.9703e+00	3.5436e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.1320e+01	3.0054e+00	3.3712e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.1320e+01	3.0250e+00	3.1298e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.1320e+01	3.0210e+00	2.9254e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.1320e+01	3.0314e+00	3.7762e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.1320e+01	3.0308e+00	3.5057e-01	1.0000e+00	0.0000e+00
5.8700e+00	1.1320e+01	2.9982e+00	3.5729e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.1320e+01	3.0640e+00	2.8991e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.1320e+01	3.0919e+00	3.0364e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.1320e+01	3.0761e+00	3.5159e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.1320e+01	3.1254e+00	3.7761e-01	0.0000e+00	0.0000e+00
6.9200e+00	1.1320e+01	3.1272e+00	4.1936e-01	0.0000e+00	0.0000e+00
7.1300e+00	1.1320e+01	3.1348e+00	3.3221e-01	0.0000e+00	0.0000e+00
7.3400e+00	1.1320e+01	3.1343e+00	3.3522e-01	0.0000e+00	0.0000e+00
7.5500e+00	1.1320e+01	3.1743e+00	3.2201e-01	1.0000e+00	0.0000e+00
7.7600e+00	1.1320e+01	3.3019e+00	4.5954e-01	0.0000e+00	0.0000e+00
7.9700e+00	1.1320e+01	3.2512e+00	3.8229e-01	0.0000e+00	0.0000e+00
8.1800e+00	1.1320e+01	3.1763e+00	2.2114e-01	0.0000e+00	0.0000e+00
8.3900e+00	1.1320e+01	3.1565e+00	2.0063e-01	0.0000e+00	0.0000e+00
8.6000e+00	1.1320e+01	3.2685e+00	2.6040e-01	1.0000e+00	0.0000e+00
8.8100e+00	1.1320e+01	3.3747e+00	3.7009e-01	0.0000e+00	0.0000e+00
9.0200e+00	1.1320e+01	3.2218e+00	2.7585e-01	0.0000e+00	0.0000e+00
9.2300e+00	1.1320e+01	3.3463e+00	2.3062e-01	0.0000e+00	0.0000e+00
9.4400e+00	1.1320e+01	3.2290e+00	3.3331e-01	1.0000e+00	0.0000e+00
9.6500e+00	1.1320e+01	3.4555e+00	2.9522e-01	0.0000e+00	0.0000e+00
9.8600e+00	1.1320e+01	3.1867e+00	3.2905e-01	1.0000e+00	0.0000e+00
1.0070e+01	1.1320e+01	8.7615e-01	-1.4622e+00	0.0000e+00	0.0000e+00
1.0280e+01	1.1320e+01	1.5137e+00	5.9633e-01	0.0000e+00	0.0000e+00
1.0490e+01	1.1320e+01	3.2184e+00	2.6197e-01	1.0000e+00	0.0000e+00
1.0700e+01	1.1320e+01	3.2675e+00	1.1354e-01	1.0000e+00	0.0000e+00
1.0910e+01	1.1320e+01	3.3974e+00	9.9851e-02	0.0000e+00	0.0000e+00
1.1120e+01	1.1320e+01	3.4352e+00	3.1642e-02	0.0000e+00	0.0000e+00
1.1330e+01	1.1320e+01	3.4442e+00	4.9116e-02	0.0000e+00	0.0000e+00
1.1540e+01	1.1320e+01	3.4195e+00	3.1549e-02	0.0000e+00	0.0000e+00
1.1750e+01	1.1320e+01	3.4451e+00	8.7197e-03	1.0000e+00	0.0000e+00
1.1960e+01	1.1320e+01	3.4462e+00	2.4685e-02	0.0000e+00	0.0000e+00
1.2170e+01	1.1320e+01	3.4656e+00	-2.6461e-02	0.0000e+00	0.0000e+00
1.2380e+01	1.1320e+01	3.4494e+00	-2.2467e-02	0.0000e+00	0.0000e+00
1.2590e+01	1.1320e+01	3.4756e+00	-7.2521e-02	0.0000e+00	0.0000e+00
1.2800e+01	1.1320e+01	3.4807e+00	-6.7914e-02	0.0000e+00	0.0000e+00
1.3010e+01	1.1320e+01	3.4358e+00	-9.3915e-02	1.0000e+00	0.0000e+00
1.3220e+01	1.1320e+01	3.4516e+00	-1.1901e-01	0.0000e+00	0.0000e+00
1.3430e+01	1.1320e+01	3.3877e+00	-1.4688e-01	0.0000e+00	0.0000e+00
1.3640e+01	1.1320e+01	3.4045e+00	-9.4391e-02	0.0000e+00	0.0000e+00
1.3850e+01	1.1320e+01	3.3412e+00	-1.6712e-01	0.0000e+00	0.0000e+00
1.4060e+01	1.1320e+01	3.1108e+00	-3.7129e-01	0.0000e+00	0.0000e+00
1.4270e+01	1.1320e+01	3.3842e+00	-1.3697e-01	0.0000e+00	0.0000e+00
1.4480e+01	1.1320e+01	3.3829e+00	-1.1119e-01	0.0000e+00	0.0000e+00
1.4690e+01	1.1320e+01	3.0914e+00	-3.4926e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.1320e+01	3.1271e+00	-3.7848e-01	0.0000e+00	0.0000e+00
1.5110e+01	1.1320e+01	3.0202e+00	-3.3059e-01	0.0000e+00	0.0000e+00
1.5320e+01	1.1320e+01	3.0280e+00	-2.5896e-01	0.0000e+00	0.0000e+00
1.5530e+01	1.1320e+01	3.1460e+00	-2.2145e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.1320e+01	3.1451e+00	-2.3118e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.1320e+01	3.1020e+00	-1.5655e-01	0.0000e+00	0.0000e+00
2.0000e-01	1.1110e+01	2.8825e+00	-4.7793e-02	0.0000e+00	0.0000e+00
4.1000e-01	1.1110e+01	2.8957e+00	-5.5750e-03	0.0000e+00	0.0000e+00
6.2000e-01	1.1110e+01	2.8562e+00	-1.1092e-02	0.0000e+00	0.0000e+00
8.3000e-01	1.1110e+01	2.8629e+00	2.4113e-02	0.0000e+00	0.0000e+00
1.0400e+00	1.1110e+01	2.8324e+00	2.9669e-02	0.0000e+00	0.0000e+00
1.2500e+00	1.1110e+01	2.8514e+00	8.0563e-02	0.0000e+00	0.0000e+00
1.4600e+00	1.1110e+01	2.9104e+00	6.8641e-02	0.0000e+00	0.0000e+00
1.6700e+00	1.1110e+01	2.8642e+00	1.0718e-01	0.0000e+00	0.0000e+00
1.8800e+00	1.1110e+01	-1.5421e+00	6.8455e-02	0.0000e+00	0.0000e+00
2.0900e+00	1.1110e+01	1.1024e+00	-2.5416e-01	1.0000e+00	0.0000e+00
2.3000e+00	1.1110e+01	9.3447e-01	-4.3469e-01	1.0000e+00	0.0000e+00
2.5100e+00	1.1110e+01	7.7497e-01	-9.6913e-01	1.0000e+00	0.0000e+00
2.7200e+00	1.1110e+01	1.0626e+00	-1.1617e+00	1.0000e+00	0.0000e+00
2.9300e+00	1.1110e+01	1.2235e+00	-1.1824e+00	1.0000e+00	0.0000e+00
3.1400e+00	1.1110e+01	1.6323e+00	-1.0769e+00	1.0000e+00	0.0000e+00
3.3500e+00	1.1110e+01	2.1238e+00	-7.9375e-01	1.0000e+00	0.0000e+00
3.5600e+00	1.1110e+01	2.9324e+00	3.3265e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.1110e+01	2.9699e+00	4.1915e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.1110e+01	2.9806e+00	2.7828e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.1110e+01	2.9498e+00	3.4272e-01	1.0000e+00	0.0000e+00
4.4000e+00	1.1110e+01	2.9881e+00	3.7820e-01	0.0000e+00	0.0000e+00
4.6100e+00	1.1110e+01	2.9939e+00	3.3892e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.1110e+01	2.9779e+00	3.4355e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.1110e+01	3.0295e+00	3.4236e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.1110e+01	2.9803e+00	3.5917e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.1110e+01	3.0023e+00	3.7534e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.1110e+01	3.0201e+00	2.9566e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.1110e+01	3.0161e+00	3.3906e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.1110e+01	3.0395e+00	4.1666e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.1110e+01	3.0938e+00	4.3196e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.1110e+01	3.0748e+00	3.5252e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.1110e+01	3.1247e+00	3.7304e-01	0.0000e+00	0.0000e+00
6.9200e+00	1.1110e+01	3.0899e+00	3.5980e-01	0.0000e+00	0.0000e+00
7.1300e+00	1.1110e+01	3.1113e+00	3.8197e-01	0.0000e+00	0.0000e+00
7.3400e+00	1.1110e+01	3.0814e+00	3.5113e-01	0.0000e+00	0.0000e+00
7.5500e+00	1.1110e+01	3.1143e+00	3.6794e-01	0.0000e+00	0.0000e+00
7.7600e+00	1.1110e+01	3.2946e+00	3.6606e-01	0.0000e+00	0.0000e+00
7.9700e+00	1.1110e+01	3.2407e+00	3.2119e-01	1.0000e+00	0.0000e+00
8.1800e+00	1.1110e+01	3.2612e+00	3.3692e-01	0.0000e+00	0.0000e+00
8.3900e+00	1.1110e+01	3.1419e+00	2.4019e-01	0.0000e+00	0.0000e+00
8.6000e+00	1.1110e+01	3.2758e+00	3.3181e-01	0.0000e+00	0.0000e+00
8.8100e+00	1.1110e+01	3.4100e+00	2.8526e-01	0.0000e+00	0.0000e+00
9.0200e+00	1.1110e+01	3.3379e+00	3.9759e-01	0.0000e+00	0.0000e+00
9.2300e+00	1.1110e+01	3.3733e+00	3.1395e-01	0.0000e+00	0.0000e+00
9.4400e+00	1.1110e+01	3.3961e+00	3.1274e-01	0.0000e+00	0.0000e+00
9.6500e+00	1.1110e+01	3.4022e+00	2.2663e-01	0.0000e+00	0.0000e+00
9.8600e+00	1.1110e+01	3.3522e+00	1.8731e-01	0.0000e+00	0.0000e+00
1.0070e+01	1.1110e+01	3.1300e+00	2.7796e-01	1.0000e+00	0.0000e+00
1.0280e+01	1.1110e+01	3.1444e+00	2.5534e-01	1.0000e+00	0.0000e+00
1.0490e+01	1.1110e+01	3.3411e+00	1.2565e-01	0.0000e+00	0.0000e+00
1.0700e+01	1.1110e+01	3.4331e+00	1.3328e-01	0.0000e+00	0.0000e+00
1.0910e+01	1.1110e+01	3.4159e+00	8.9607e-02	0.0000e+00	0.0000e+00
1.1120e+01	1.1110e+01	3.4528e+00	4.7837e-02	0.0000e+00	0.0000e+00
1.1330e+01	1.1110e+01	3.4467e+00	7.1779e-02	0.0000e+00	0.0000e+00
1.1540e+01	1.1110e+01	3.4480e+00	3.9191e-02	0.0000e+00	0.0000e+00
1.1750e+01	1.1110e+01	3.4559e+00	7.1040e-03	0.0000e+00	0.0000e+00
1.1960e+01	1.1110e+01	3.4744e+00	-7.3913e-03	0.0000e+00	0.0000e+00
1.2170e+01	1.1110e+01	3.4657e+00	-3.3672e-02	1.0000e+00	0.0000e+00
1.2380e+01	1.1110e+01	3.4518e+00	-4.8642e-02	0.0000e+00	0.0000e+00
1.2590e+01	1.1110e+01	3.4614e+00	-5.4176e-02	0.0000e+00	0.0000e+00
1.2800e+01	1.1110e+01	3.4800e+00	-1.1539e-01	0.0000e+00	0.0000e+00
1.3010e+01	1.1110e+01	3.5076e+00	-9.6341e-02	0.0000e+00	0.0000e+00
1.3220e+01	1.1110e+01	3.4309e+00	-1.4287e-01	1.0000e+00	0.0000e+00
1.3430e+01	1.1110e+01	3.4574e+00	-1.4608e-01	0.0000e+00	0.0000e+00
1.3640e+01	1.1110e+01	3.3972e+00	-1.5917e-01	0.0000e+00	0.0000e+00
1.3850e+01	1.1110e+01	3.4629e+00	-1.6073e-01	0.0000e+00	0.0000e+00
1.4060e+01	1.1110e+01	3.1359e+00	-3.8879e-01	0.0000e+00	0.0000e+00
1.4270e+01	1.1110e+01	3.1150e+00	-3.8779e-01	0.0000e+00	0.0000e+00
1.4480e+01	1.1110e+01	3.0930e+00	-4.2102e-01	0.0000e+00	0.0000e+00
1.4690e+01	1.1110e+01	3.0685e+00	-3.5858e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.1110e+01	3.0805e+00	-3.6720e-01	0.0000e+00	0.0000e+00
1.5110e+01	1.1110e+01	3.0179e+00	-3.6865e-01	0.0000e+00	0.0000e+00
1.5320e+01	1.1110e+01	3.0477e+00	-2.5283e-01	0.0000e+00	0.0000e+00
1.5530e+01	1.1110e+01	2.9120e+00	-3.0923e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.1110e+01	2.9299e+00	-2.8268e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.1110e+01	3.0590e+00	-1.5993e-01	0.0000e+00	0.0000e+00
2.0000e-01	1.0900e+01	2.9502e+00	-1.9926e-02	0.0000e+00	0.0000e+00
4.1000e-01	1.0900e+01	2.8036e+00	3.8393e-02	0.0000e+00	0.0000e+00
6.2000e-01	1.0900e+01	2.7744e+00	4.1350e-02	0.0000e+00	0.0000e+00
8.3000e-01	1.0900e+01	2.8286e+00	2.6942e-02	0.0000e+00	0.0000e+00
1.0400e+00	1.0900e+01	2.8594e+00	7.8980e-02	0.0000e+00	0.0000e+00
1.2500e+00	1.0900e+01	2.8451e+00	4.7430e-02	0.0000e+00	0.0000e+00
1.4600e+00	1.0900e+01	2.8912e+00	1.0040e-01	0.0000e+00	0.0000e+00
1.6700e+00	1.0900e+01	2.8842e+00	1.4423e-01	0.0000e+00	0.0000e+00
1.8800e+00	1.0900e+01	-1.3582e+00	4.0322e+00	0.0000e+00	0.0000e+00
2.0900e+00	1.0900e+01	1.2465e+00	-3.1073e-01	1.0000e+00	0.0000e+00
2.3000e+00	1.0900e+01	1.0803e+00	-4.4942e-01	1.0000e+00	0.0000e+00
2.5100e+00	1.0900e+01	8.6983e-01	-7.3852e-01	1.0000e+00	0.0000e+00
2.7200e+00	1.0900e+01	1.1711e+00	-9.0636e-01	1.0000e+00	0.0000e+00
2.9300e+00	1.0900e+01	1.3299e+00	-9.1708e-01	1.0000e+00	0.0000e+00
3.1400e+00	1.0900e+01	1.7177e+00	-7.8408e-01	1.0000e+00	0.0000e+00
3.3500e+00	1.0900e+01	2.9074e+00	3.2272e-01	0.0000e+00	0.0000e+00
3.5600e+00	1.0900e+01	2.9084e+00	2.3727e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.0900e+01	2.9614e+00	3.7588e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.0900e+01	2.9760e+00	3.5324e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.0900e+01	2.9442e+00	3.5396e-01	1.0000e+00	0.0000e+00
4.4000e+00	1.0900e+01	2.9685e+00	3.7513e-01	1.0000e+00	0.0000e+00
4.6100e+00	1.0900e+01	2.9712e+00	3.5641e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.0900e+01	2.9894e+00	3.9013e-01	1.0000e+00	0.0000e+00
5.0300e+00	1.0900e+01	3.0486e+00	3.5132e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.0900e+01	3.0392e+00	4.0165e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.0900e+01	3.0613e+00	3.9151e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.0900e+01	3.0805e+00	3.5379e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.0900e+01	3.0542e+00	3.2998e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.0900e+01	3.0847e+00	3.5104e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.0900e+01	3.0754e+00	3.8330e-01	1.0000e+00	0.0000e+00
6.5000e+00	1.0900e+01	3.0822e+00	3.8162e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.0900e+01	3.1176e+00	3.6638e-01	0.0000e+00	0.0000e+00
6.9200e+00	1.0900e+01	3.1422e+00	3.2824e-01	0.0000e+00	0.0000e+00
7.1300e+00	1.0900e+01	3.1078e+00	3.8634e-01	0.0000e+00	0.0000e+00
7.3400e+00	1.0900e+01	3.0685e+00	2.8797e-01	0.0000e+00	0.0000e+00
7.5500e+00	1.0900e+01	3.1321e+00	2.6333e-01	0.0000e+00	0.0000e+00
7.7600e+00	1.0900e+01	3.2731e+00	2.0371e-01	0.0000e+00	0.0000e+00
7.9700e+00	1.0900e+01	3.3056e+00	3.0150e-01	0.0000e+00	0.0000e+00
8.1800e+00	1.0900e+01	3.2346e+00	3.0612e-01	0.0000e+00	0.0000e+00
8.3900e+00	1.0900e+01	3.1693e+00	1.4871e-01	0.0000e+00	0.0000e+00
8.6000e+00	1.0900e+01	3.3986e+00	3.0630e-01	0.0000e+00	0.0000e+00
8.8100e+00	1.0900e+01	3.4461e+00	3.6815e-01	0.0000e+00	0.0000e+00
9.0200e+00	1.0900e+01	3.1359e+00	7.1750e-02	0.0000e+00	0.0000e+00
9.2300e+00	1.0900e+01	3.3930e+00	3.2439e-01	0.0000e+00	0.0000e+00
9.4400e+00	1.0900e+01	3.3542e+00	2.8940e-01	0.0000e+00	0.0000e+00
9.6500e+00	1.0900e+01	3.4160e+00	1.1048e-01	0.0000e+00	0.0000e+00
9.8600e+00	1.0900e+01	3.2979e+00	1.1743e-01	0.0000e+00	0.0000e+00
1.0070e+01	1.0900e+01	3.4982e+00	2.8509e-01	0.0000e+00	0.0000e+00
1.0280e+01	1.0900e+01	3.1510e+00	2.4675e-01	1.0000e+00	0.0000e+00
1.0490e+01	1.0900e+01	3.4242e+00	2.0666e-01	0.0000e+00	0.0000e+00
1.0700e+01	1.0900e+01	3.4380e+00	1.1633e-01	0.0000e+00	0.0000e+00
1.0910e+01	1.0900e+01	3.4352e+00	7.0227e-02	0.0000e+00	0.0000e+00
1.1120e+01	1.0900e+01	3.4365e+00	4.3618e-02	0.0000e+00	0.0000e+00
1.1330e+01	1.0900e+01	3.4858e+00	2.9133e-02	0.0000e+00	0.0000e+00
1.1540e+01	1.0900e+01	3.4912e+00	-9.3962e-04	0.0000e+00	0.0000e+00
1.1750e+01	1.0900e+01	3.4787e+00	-3.0035e-02	0.0000e+00	0.0000e+00
1.1960e+01	1.0900e+01	3.4963e+00	-4.3252e-02	0.0000e+00	0.0000e+00
1.2170e+01	1.0900e+01	3.4903e+00	-5.9029e-02	0.0000e+00	0.0000e+00
1.2380e+01	1.0900e+01	3.5050e+00	-9.7231e-02	0.0000e+00	0.0000e+00
1.2590e+01	1.0900e+01	3.4709e+00	-1.7138e-02	0.0000e+00	0.0000e+00
1.2800e+01	1.0900e+01	3.4520e+00	-9.3271e-02	0.0000e+00	0.0000e+00
1.3010e+01	1.0900e+01	3.5168e+00	-1.7769e-01	0.0000e+00	0.0000e+00
1.3220e+01	1.0900e+01	3.4434e+00	-1.8227e-01	1.0000e+00	0.0000e+00
1.3430e+01	1.0900e+01	3.4776e+00	-1.2755e-01	0.0000e+00	0.0000e+00
1.3640e+01	1.0900e+01	3.4729e+00	-2.0706e-01	0.0000e+00	0.0000e+00
1.3850e+01	1.0900e+01	3.4585e+00	-1.8552e-01	0.0000e+00	0.0000e+00
1.4060e+01	1.0900e+01	3.1792e+00	-4.5205e-01	0.0000e+00	0.0000e+00
1.4270e+01	1.0900e+01	3.0930e+00	-4.3811e-01	0.0000e+00	0.0000e+00
1.4480e+01	1.0900e+01	3.1334e+00	-4.0292e-01	0.0000e+00	0.0000e+00
1.4690e+01	1.0900e+01	3.0262e+00	-4.0217e-01	0.0000e+00	0.0000e+00
1.4900e+01	1.0900e+01	3.1186e+00	-3.6371e-01	1.0000e+00	0.0000e+00
1.5110e+01	1.0900e+01	3.0380e+00	-3.4539e-01	0.0000e+00	0.0000e+00
1.5320e+01	1.0900e+01	2.9753e+00	-3.6474e-01	0.0000e+00	0.0000e+00
1.5530e+01	1.0900e+01	2.9936e+00	-3.2194e-01	0.0000e+00	0.0000e+00
1.5740e+01	1.0900e+01	2.9809e+00	-3.4439e-01	0.0000e+00	0.0000e+00
1.5950e+01	1.0900e+01	2.8848e+00	-2.6649e-01	0.0000e+00	0.0000e+00
2.0000e-01	1.0690e+01	2.8290e+00	1.7111e-02	1.0000e+00	0.0000e+00
4.1000e-01	1.0690e+01	2.8245e+00	4.7530e-02	0.0000e+00	0.0000e+00
6.2000e-01	1.0690e+01	2.7634e+00	4.7245e-02	0.0000e+00	0.0000e+00
8.3000e-01	1.0690e+01	2.7769e+00	2.0318e-02	0.0000e+00	0.0000e+00
1.0400e+00	1.0690e+01	2.8922e+00	5.8443e-02	0.0000e+00	0.0000e+00
1.2500e+00	1.0690e+01	2.8184e+00	7.2164e-02	0.0000e+00	0.0000e+00
1.4600e+00	1.0690e+01	2.7818e+00	7.0603e-02	0.0000e+00	0.0000e+00
1.6700e+00	1.0690e+01	2.7161e+00	1.3183e-01	0.0000e+00	0.0000e+00
1.8800e+00	1.0690e+01	-1.0991e+00	3.2815e+00	0.0000e+00	0.0000e+00
2.0900e+00	1.0690e+01	1.3239e+00	-3.4971e-01	1.0000e+00	0.0000e+00
2.3000e+00	1.0690e+01	1.1622e+00	-4.8023e-01	1.0000e+00	0.0000e+00
2.5100e+00	1.0690e+01	9.3124e-01	-6.2884e-01	1.0000e+00	0.0000e+00
2.7200e+00	1.0690e+01	1.2113e+00	-7.9481e-01	1.0000e+00	0.0000e+00
2.9300e+00	1.0690e+01	1.3640e+00	-7.8139e-01	1.0000e+00	0.0000e+00
3.1400e+00	1.0690e+01	1.7286e+00	-6.0236e-01	1.0000e+00	0.0000e+00
3.3500e+00	1.0690e+01	2.8864e+00	3.1863e-01	0.0000e+00	0.0000e+00
3.5600e+00	1.0690e+01	2.8762e+00	2.8277e-01	0.0000e+00	0.0000e+00
3.7700e+00	1.0690e+01	2.9379e+00	3.7817e-01	0.0000e+00	0.0000e+00
3.9800e+00	1.0690e+01	2.9534e+00	3.1594e-01	0.0000e+00	0.0000e+00
4.1900e+00	1.0690e+01	2.9396e+00	4.0990e-01	0.0000e+00	0.0000e+00
4.4000e+00	1.0690e+01	2.9745e+00	4.1336e-01	0.0000e+00	0.0000e+00
4.6100e+00	1.0690e+01	2.9641e+00	3.9695e-01	0.0000e+00	0.0000e+00
4.8200e+00	1.0690e+01	2.9596e+00	3.9709e-01	0.0000e+00	0.0000e+00
5.0300e+00	1.0690e+01	3.0103e+00	3.6804e-01	0.0000e+00	0.0000e+00
5.2400e+00	1.0690e+01	2.9980e+00	4.4637e-01	0.0000e+00	0.0000e+00
5.4500e+00	1.0690e+01	3.0010e+00	4.4643e-01	0.0000e+00	0.0000e+00
5.6600e+00	1.0690e+01	3.0343e+00	4.3066e-01	0.0000e+00	0.0000e+00
5.8700e+00	1.0690e+01	3.0875e+00	4.1553e-01	0.0000e+00	0.0000e+00
6.0800e+00	1.0690e+01	3.0750e+00	4.2213e-01	0.0000e+00	0.0000e+00
6.2900e+00	1.0690e+01	3.0772e+00	4.0318e-01	0.0000e+00	0.0000e+00
6.5000e+00	1.0690e+01	3.0495e+00	4.3184e-01	0.0000e+00	0.0000e+00
6.7100e+00	1.0690e+01	3.1066e+00	3.9791e-01	1.0000e+00	0.0000e+00
6.9200e+00	1.0690e+01	3.1138e+00	3.8697e-01	0.0000e+00	0.0000e+00
7.1300e+00	1.0690e+01	3.1089e+00	4.2062e-01	0.0000e+00	0.0000e+00
7.3400e+00	1.0690e+01	3.1674e+00	3.6002e-01	0.0000e+00	0.0000e+00
7.5500e+00	1.0690e+01	3.1773e+00	3.4856e-01	0.0000e+00	0.0000e+00
7.7600e+00	1.0690e+01	3.3137e+00	4.0946e-01	0.0000e+00	0.0000e+00
7.9700e+00	1.0690e+01	3.3211e+00	3.3882e-01	0.0000e+00	0.0000e+00
8.1800e+00	1.0690e+01	3.3557e+00	4.0192e-01	0.0000e+00	0.0000e+00
8.3900e+00	1.0690e+01	3.3327e+00	4.0534e-01	0.0000e+00	0.0000e+00
8.6000e+00	1.0690e+01	3.2989e+00	3.5967e-01	0.0000e+00	0.0000e+00
8.8100e+00	1.0690e+01	3.4210e+00	3.9669e-01	0.0000e+00	0.0000e+00
9.0200e+00	1.0690e+01	3.3484e+00	3.2289e-01	1.0000e+00	0.0000e+00
9.2300e+00	1.0690e+01	3.4398e+00	3.3023e-01	0.0000e+00	0.0000e+00
9.4400e+00	1.0690e+01	3.3117e+00	2.6142e-01	1.0000e+00	0.0000e+00
